iter_mean,iter_sigma2,time_before_elec,upper_bound,lower_bound,cycle
0.4966176359474152,3.769050303860687e-5,66,0.5086505839018074,0.48458468799302296,2014
0.4912215056726932,3.384967421650873e-5,65,0.502624878352306,0.47981813299308035,2014
0.4927334026682488,3.809807781602735e-5,64,0.5048312361824798,0.4806355691540178,2014
0.4932390737707808,3.884948366071641e-5,63,0.5054556271485141,0.48102252039304744,2014
0.4932544519786313,3.904591735140833e-5,62,0.5055018515433214,0.48100705241394126,2014
0.4993847253286529,3.883959405336093e-5,61,0.511599723671485,0.4871697269858208,2014
0.4979186739151753,3.9048441775704536e-5,60,0.5101664693872408,0.48567087844310985,2014
0.5007037343307267,3.910803827511651e-5,59,0.5129608726524431,0.4884465960090103,2014
0.5105575056405569,3.7768530230392824e-5,58,0.5226029025096135,0.4985121087715004,2014
0.5177801904264205,3.173491497425564e-5,57,0.5288216056149324,0.5067387752379087,2014
0.5117935091266532,3.744959980940213e-5,56,0.5237879404440521,0.4997990778092543,2014
0.5241448909560539,2.9820043317882426e-5,55,0.5348480063160777,0.5134417755960301,2014
0.5305125390026862,3.784885870164107e-5,54,0.5425707385195389,0.5184543394858336,2014
0.5293575223386348,3.539068554226294e-5,53,0.5410175762655751,0.5176974684116944,2014
0.521025684614663,3.300916424335926e-5,52,0.5322865906775556,0.5097647785517705,2014
0.5027633555009474,3.057246735470158e-5,51,0.5136006610050763,0.49192604999681855,2014
0.49196856043047155,3.4363314108736955e-5,50,0.5034581255867394,0.48047899527420374,2014
0.4889429300978385,3.53260702417749e-5,49,0.5005923348654995,0.47729352533017755,2014
0.476081747016742,3.785146224361267e-5,48,0.4881403612553294,0.4640231327781546,2014
0.47661058919617955,2.7104365780808972e-5,47,0.4868147124600154,0.4664064659323437,2014
0.48573653212339085,3.584283804688708e-5,46,0.49747083426032773,0.47400222998645397,2014
0.48674172620667366,2.9508403398821728e-5,45,0.49738876722739456,0.47609468518595277,2014
0.49432278098572996,3.735451123147277e-5,44,0.5063019750465516,0.48234358692490825,2014
0.5025422524335937,3.7903696209944614e-5,43,0.5146091840800449,0.4904753207871426,2014
0.5067389841981884,3.3002956521652466e-5,42,0.5179988313451784,0.49547913705119834,2014
0.5092072990576447,2.9842158683073548e-5,41,0.5199143825446124,0.4985002155706771,2014
0.509028502194264,3.3958352914604444e-5,40,0.5204501661954831,0.49760683819304485,2014
0.49862626969316176,3.583449684971393e-5,39,0.5103592063714986,0.48689333301482496,2014
0.5053061879553503,3.502118825954406e-5,38,0.5169052136393405,0.49370716227136013,2014
0.5129145710042665,3.877992457328374e-5,37,0.5251201827562734,0.5007089592522597,2014
0.5140512135787859,3.932865671644109e-5,36,0.5263428761043306,0.5017595510532412,2014
0.5099197516137509,3.834471369474598e-5,35,0.5220566808847706,0.49778282234273113,2014
0.5019739450082478,3.492814369944958e-5,34,0.5135575522545164,0.4903903377619792,2014
0.49948058552216323,3.4078644704414333e-5,33,0.5109224613079109,0.4880387097364156,2014
0.5073918858474363,3.2288061929903974e-5,32,0.5185291125538439,0.49625465914102873,2014
0.5040907668807333,3.1159553727425705e-5,31,0.5150316325502897,0.49314990121117686,2014
0.5019908652151669,3.7098842601237904e-5,30,0.5139289937844577,0.4900527366458762,2014
0.5019273376373363,3.474448299629863e-5,29,0.5134804500265837,0.490374225248089,2014
